pair,date,direction,bucket,ribbon_status,rib_against,rib_strongly_against,w_d_conflict,w_sig,d_sig,status,gross_pips,net_pips,days_held
AUD/NZD,2025-11-27,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,-15.9,-22.0,6.0
AUD/NZD,2025-11-28,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,BUY,EXPIRED,31.0,26.2,6.0
AUD/NZD,2025-11-28,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,BUY,EXPIRED,-31.0,-37.1,6.0
AUD/NZD,2025-12-01,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,BUY,EXPIRED,48.5,43.5,4.0
AUD/NZD,2025-12-01,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,BUY,LOSS,-65.0,-70.9,4.0
AUD/NZD,2025-12-02,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,BUY,EXPIRED,62.6,57.8,6.0
AUD/NZD,2025-12-02,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,BUY,LOSS,-60.0,-65.8,3.0
AUD/NZD,2025-12-03,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,22.2,17.4,6.0
AUD/NZD,2025-12-03,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-22.2,-28.3,6.0
AUD/NZD,2025-12-04,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,51.1,46.3,6.0
AUD/NZD,2025-12-04,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-65.5,1.0
AUD/NZD,2025-12-05,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-4.2,-9.0,6.0
AUD/NZD,2025-12-05,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,4.2,-1.9,6.0
AUD/NZD,2025-12-08,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-18.1,-23.1,4.0
AUD/NZD,2025-12-08,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,18.1,12.2,4.0
AUD/NZD,2025-12-09,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-16.8,-21.6,6.0
AUD/NZD,2025-12-09,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,16.8,10.7,6.0
AUD/NZD,2025-12-10,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-10.1,-14.9,6.0
AUD/NZD,2025-12-10,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,10.1,4.0,6.0
AUD/NZD,2025-12-11,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,1.6,-3.2,6.0
AUD/NZD,2025-12-11,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,-1.6,-7.7,6.0
AUD/NZD,2025-12-12,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-29.3,-34.1,6.0
AUD/NZD,2025-12-12,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,29.3,23.2,6.0
AUD/NZD,2025-12-15,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-6.7,-11.7,4.0
AUD/NZD,2025-12-15,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,6.7,0.9,4.0
AUD/NZD,2025-12-16,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.3,1.0
AUD/NZD,2025-12-16,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,-8.2,-14.3,6.0
AUD/NZD,2025-12-17,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,17.8,13.0,6.0
AUD/NZD,2025-12-17,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,EXPIRED,-17.8,-23.9,6.0
AUD/NZD,2025-12-18,BUY,clean,NEUTRAL,False,False,False,SELL,NEUTRAL,EXPIRED,29.7,24.9,6.0
AUD/NZD,2025-12-18,SELL,clean,NEUTRAL,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.5,1.0
AUD/NZD,2025-12-19,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,38.6,34.0,7.0
AUD/NZD,2025-12-19,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-61.2,7.0
AUD/NZD,2025-12-22,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,37.5,32.8,7.0
AUD/NZD,2025-12-22,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-61.2,7.0
AUD/NZD,2025-12-23,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,41.2,36.5,7.0
AUD/NZD,2025-12-23,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-61.1,6.0
AUD/NZD,2025-12-24,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,110.0,105.3,7.0
AUD/NZD,2025-12-24,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-61.0,5.0
AUD/NZD,2025-12-26,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,WIN,110.0,105.1,5.0
AUD/NZD,2025-12-26,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.8,3.0
AUD/NZD,2025-12-29,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,89.0,84.4,7.0
AUD/NZD,2025-12-29,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-55.0,-60.6,2.0
AUD/NZD,2025-12-30,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,100.0,94.9,3.0
AUD/NZD,2025-12-30,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-50.0,-55.5,1.0
AUD/NZD,2025-12-31,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,110.0,105.4,7.0
AUD/NZD,2025-12-31,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-55.0,-60.6,2.0
AUD/NZD,2026-01-02,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,43.8,39.0,6.0
AUD/NZD,2026-01-02,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-55.0,-60.9,4.0
AUD/NZD,2026-01-05,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,28.1,23.1,4.0
AUD/NZD,2026-01-05,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-55.0,-60.6,2.0
AUD/NZD,2026-01-06,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,66.2,61.4,6.0
AUD/NZD,2026-01-06,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-55.0,-60.5,1.0
AUD/NZD,2026-01-07,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,-39.1,-43.8,6.0
AUD/NZD,2026-01-07,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,39.1,33.0,6.0
AUD/NZD,2026-01-08,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,3.6,-1.1,6.0
AUD/NZD,2026-01-08,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,-3.6,-9.7,6.0
AUD/NZD,2026-01-09,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,-7.8,-12.6,6.0
AUD/NZD,2026-01-09,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,7.8,1.7,6.0
AUD/NZD,2026-01-12,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-55.0,-60.3,1.0
AUD/NZD,2026-01-12,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,1.4,-4.5,4.0
AUD/NZD,2026-01-13,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-7.9,-12.7,6.0
AUD/NZD,2026-01-13,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-55.0,-60.6,2.0
AUD/NZD,2026-01-14,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-59.9,5.0
AUD/NZD,2026-01-14,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,WIN,110.0,103.9,6.0
AUD/NZD,2026-01-15,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.0,4.0
AUD/NZD,2026-01-15,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,WIN,110.0,104.0,5.0
AUD/NZD,2026-01-16,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-55.0,-60.1,3.0
AUD/NZD,2026-01-16,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,WIN,110.0,104.1,4.0
AUD/NZD,2026-01-19,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.3,1.0
AUD/NZD,2026-01-19,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,42.2,36.3,4.0
AUD/NZD,2026-01-20,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,18.1,13.4,6.0
AUD/NZD,2026-01-20,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,-18.1,-24.2,6.0
AUD/NZD,2026-01-21,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,28.8,24.0,6.0
AUD/NZD,2026-01-21,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.5,1.0
AUD/NZD,2026-01-22,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,26.1,21.3,6.0
AUD/NZD,2026-01-22,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,LOSS,-60.0,-66.1,6.0
AUD/NZD,2026-01-23,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,45.4,40.6,6.0
AUD/NZD,2026-01-23,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-66.0,5.0
AUD/NZD,2026-01-26,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,0.0,-5.0,4.0
AUD/NZD,2026-01-26,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,0.0,-5.9,4.0
AUD/NZD,2026-01-27,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-59.8,6.0
AUD/NZD,2026-01-27,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-60.6,2.0
AUD/NZD,2026-01-28,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-59.9,5.0
AUD/NZD,2026-01-28,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,24.4,18.3,6.0
AUD/NZD,2026-01-29,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-65.3,1.0
AUD/NZD,2026-01-29,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-66.1,6.0
AUD/NZD,2026-01-30,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.1,3.0
AUD/NZD,2026-01-30,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-66.0,5.0
AUD/NZD,2026-02-02,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,96.6,91.6,4.0
AUD/NZD,2026-02-02,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.5,1.0
AUD/NZD,2026-02-03,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,WIN,120.0,115.3,6.0
AUD/NZD,2026-02-03,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.5,1.0
AUD/NZD,2026-02-04,BUY,clean,CONVERGING,False,False,False,SELL,SELL,EXPIRED,80.8,76.1,6.0
AUD/NZD,2026-02-04,SELL,clean,CONVERGING,False,False,False,SELL,SELL,LOSS,-65.0,-71.0,5.0
AUD/NZD,2026-02-05,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,49.1,44.3,6.0
AUD/NZD,2026-02-05,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-71.1,6.0
AUD/NZD,2026-02-06,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,WIN,120.0,115.1,5.0
AUD/NZD,2026-02-06,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-60.0,-65.8,3.0
AUD/NZD,2026-02-09,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,130.0,124.9,3.0
AUD/NZD,2026-02-09,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-70.6,2.0
AUD/NZD,2026-02-10,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,15.2,10.4,6.0
AUD/NZD,2026-02-10,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-02-11,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,8.2,3.5,6.0
AUD/NZD,2026-02-11,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-02-12,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-65.0,-70.3,1.0
AUD/NZD,2026-02-12,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,70.3,64.2,6.0
AUD/NZD,2026-02-13,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-65.0,-70.0,4.0
AUD/NZD,2026-02-13,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-71.1,6.0
AUD/NZD,2026-02-16,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,WIN,130.0,125.0,4.0
AUD/NZD,2026-02-16,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-65.0,-70.6,2.0
AUD/NZD,2026-02-17,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,WIN,130.0,124.9,3.0
AUD/NZD,2026-02-17,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-02-18,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,130.0,124.8,2.0
AUD/NZD,2026-02-18,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-02-19,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,30.5,25.8,6.0
AUD/NZD,2026-02-19,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-70.0,-76.1,6.0
AUD/NZD,2026-02-20,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,48.1,43.4,6.0
AUD/NZD,2026-02-20,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-70.0,-76.0,5.0
AUD/NZD,2026-02-23,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,31.1,26.1,4.0
AUD/NZD,2026-02-23,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,-31.1,-37.0,4.0
AUD/NZD,2026-02-24,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,-0.1,-4.8,6.0
AUD/NZD,2026-02-24,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-71.1,6.0
AUD/NZD,2026-02-25,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,130.0,125.3,6.0
AUD/NZD,2026-02-25,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-71.0,5.0
AUD/NZD,2026-02-26,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,89.7,85.0,6.0
AUD/NZD,2026-02-26,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-71.0,5.0
AUD/NZD,2026-02-27,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,40.9,36.2,6.0
AUD/NZD,2026-02-27,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-70.9,4.0
AUD/NZD,2026-03-02,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,130.0,124.7,1.0
AUD/NZD,2026-03-02,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-03-03,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-70.0,-75.3,1.0
AUD/NZD,2026-03-03,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,37.3,31.2,6.0
AUD/NZD,2026-03-04,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-70.0,-75.3,1.0
AUD/NZD,2026-03-04,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,29.7,23.6,6.0
AUD/NZD,2026-03-05,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,150.0,145.3,6.0
AUD/NZD,2026-03-05,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-75.0,-81.0,5.0
AUD/NZD,2026-03-06,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,WIN,140.0,135.2,5.0
AUD/NZD,2026-03-06,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-70.0,-75.9,4.0
AUD/NZD,2026-03-09,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,140.0,134.8,2.0
AUD/NZD,2026-03-09,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-03-10,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,WIN,140.0,134.7,1.0
AUD/NZD,2026-03-10,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-03-11,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,57.3,52.6,6.0
AUD/NZD,2026-03-11,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-80.0,-85.5,1.0
AUD/NZD,2026-03-12,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,42.0,37.3,6.0
AUD/NZD,2026-03-12,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,-42.0,-48.1,6.0
AUD/NZD,2026-03-13,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,41.9,37.2,6.0
AUD/NZD,2026-03-13,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,-41.9,-48.0,6.0
AUD/NZD,2026-03-16,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,-16.6,-21.6,4.0
AUD/NZD,2026-03-16,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,16.6,10.7,4.0
AUD/NZD,2026-03-17,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-75.0,-79.7,6.0
AUD/NZD,2026-03-17,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,56.5,50.4,6.0
AUD/NZD,2026-03-18,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-75.0,-80.2,2.0
AUD/NZD,2026-03-18,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,WIN,150.0,144.0,5.0
AUD/NZD,2026-03-19,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-75.0,-80.3,1.0
AUD/NZD,2026-03-19,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,WIN,150.0,144.1,4.0
AUD/NZD,2026-03-20,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-80.0,-85.1,3.0
AUD/NZD,2026-03-20,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,110.1,104.0,6.0
AUD/NZD,2026-03-23,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-80.0,-85.3,1.0
AUD/NZD,2026-03-23,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,64.6,58.7,4.0
AUD/NZD,2026-03-24,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,0.1,-4.6,6.0
AUD/NZD,2026-03-24,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,-0.1,-6.2,6.0
AUD/NZD,2026-03-25,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,-11.2,-15.9,6.0
AUD/NZD,2026-03-25,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,11.2,5.1,6.0
AUD/NZD,2026-03-26,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,66.3,61.6,6.0
AUD/NZD,2026-03-26,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-75.0,-81.1,6.0
AUD/NZD,2026-03-27,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,88.0,83.3,6.0
AUD/NZD,2026-03-27,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,LOSS,-75.0,-81.0,5.0
AUD/NZD,2026-03-30,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,126.8,121.8,4.0
AUD/NZD,2026-03-30,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,LOSS,-75.0,-80.7,2.0
AUD/NZD,2026-03-31,BUY,clean,LEANING_BULL,False,False,False,SELL,NEUTRAL,WIN,140.0,135.3,6.0
AUD/NZD,2026-03-31,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,NEUTRAL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-04-01,BUY,clean,LEANING_BULL,False,False,False,SELL,SELL,WIN,140.0,135.3,6.0
AUD/NZD,2026-04-01,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,SELL,LOSS,-70.0,-75.6,2.0
AUD/NZD,2026-04-02,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,WIN,140.0,135.3,6.0
AUD/NZD,2026-04-02,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-70.0,-75.9,4.0
AUD/NZD,2026-04-03,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,-3.5,-8.2,6.0
AUD/NZD,2026-04-03,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-70.0,-75.9,4.0
AUD/NZD,2026-04-06,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,-3.6,-8.6,4.0
AUD/NZD,2026-04-06,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-04-07,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,-10.0,-14.7,6.0
AUD/NZD,2026-04-07,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-04-08,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-70.0,-75.3,1.0
AUD/NZD,2026-04-08,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,WIN,140.0,134.5,1.0
AUD/NZD,2026-04-09,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-6.9,-11.6,6.0
AUD/NZD,2026-04-09,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,6.9,0.8,6.0
AUD/NZD,2026-04-10,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,43.1,38.4,6.0
AUD/NZD,2026-04-10,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-75.0,-81.1,6.0
AUD/NZD,2026-04-13,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,68.7,63.7,4.0
AUD/NZD,2026-04-13,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-70.0,-75.8,3.0
AUD/NZD,2026-04-14,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,72.6,67.9,6.0
AUD/NZD,2026-04-14,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-70.0,-75.6,2.0
AUD/NZD,2026-04-15,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,70.0,65.3,6.0
AUD/NZD,2026-04-15,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-04-16,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,-4.3,-9.0,6.0
AUD/NZD,2026-04-16,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,4.3,-1.8,6.0
AUD/NZD,2026-04-17,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,-42.6,-47.3,6.0
AUD/NZD,2026-04-17,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,42.6,36.5,6.0
AUD/NZD,2026-04-20,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,17.0,12.1,4.0
AUD/NZD,2026-04-20,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,-17.0,-22.9,4.0
AUD/NZD,2026-04-21,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,21.2,16.5,6.0
AUD/NZD,2026-04-21,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,-21.2,-27.3,6.0
